Open time,Volume,Open,High,Low,Close,minute,midpoint_drift,trade_side
2021-04-09 12:56:00,2851809.24176432,58522.0,58545.0,58522.0,58531.0,2021-04-09 12:56:00,-5.6600000000034925,BUY
2021-04-09 12:57:00,3880423.95956517,58531.0,58563.5,58530.5,58531.0,2021-04-09 12:57:00,-12.284999999996217,SELL
2021-04-09 12:58:00,1979063.68743034,58531.0,58531.0,58500.0,58517.0,2021-04-09 12:58:00,-0.8949999999967986,SELL
2021-04-09 12:59:00,41007.02473143,58517.0,58517.49,58516.94,58517.48,2021-04-09 12:59:00,0.0,BUY
2021-04-09 13:00:00,1086239.72844889,58517.48,58544.5,58517.0,58544.0,2021-04-09 13:00:00,29.479999999995925,BUY
2021-04-09 13:01:00,2469256.19280786,58544.0,58546.0,58507.0,58545.5,2021-04-09 13:01:00,15.62999999999738,BUY
2021-04-09 13:02:00,1331124.8987359898,58545.5,58587.5,58545.5,58587.5,2021-04-09 13:02:00,38.2300000000032,BUY
2021-04-09 13:03:00,915866.18415424,58587.5,58599.5,58587.0,58599.0,2021-04-09 13:03:00,4.9799999999959255,BUY
2021-04-09 13:04:00,913458.71025023,58599.0,58599.5,58599.0,58599.5,2021-04-09 13:04:00,-23.869999999995343,BUY
2021-04-09 13:05:00,127371.81606694,58599.5,58599.5,58598.96,58599.47,2021-04-09 13:05:00,25.889999999999418,SELL
2021-04-09 13:06:00,1317007.31490248,58599.47,58599.5,58565.0,58565.0,2021-04-09 13:06:00,-52.88999999999942,SELL
2021-04-09 13:07:00,672770.62803213,58565.0,58565.5,58565.0,58565.5,2021-04-09 13:07:00,7.209999999999127,BUY
2021-04-09 13:08:00,95220.50922143,58565.5,58565.5,58564.98,58564.98,2021-04-09 13:08:00,3.0,SELL
2021-04-09 13:09:00,141350.37615598,58564.98,58565.5,58550.99,58551.0,2021-04-09 13:09:00,-5.129999999997381,SELL
2021-04-09 13:10:00,502950.49342792,58551.0,58565.5,58551.0,58565.0,2021-04-09 13:10:00,28.70499999999447,BUY
2021-04-09 13:11:00,130864.22856576,58565.0,58565.5,58564.99,58565.0,2021-04-09 13:11:00,-14.794999999998254,SELL
2021-04-09 13:12:00,1304072.44183158,58565.0,58599.5,58565.0,58599.5,2021-04-09 13:12:00,40.729999999995925,BUY
2021-04-09 13:13:00,808039.3507521,58599.5,58599.5,58599.0,58599.5,2021-04-09 13:13:00,-22.68000000000029,SELL
2021-04-09 13:14:00,1916315.81784852,58599.5,58599.5,58565.0,58565.0,2021-04-09 13:14:00,-9.739999999990687,SELL
2021-04-09 13:15:00,995811.18935316,58565.0,58585.0,58565.0,58585.0,2021-04-09 13:15:00,9.759999999994761,BUY
2021-04-09 13:16:00,2660.04233545,58585.0,58585.0,58583.51,58584.06,2021-04-09 13:16:00,-4.80000000000291,SELL
2021-04-09 13:17:00,392404.74321024,58584.06,58584.99,58564.99,58565.49,2021-04-09 13:17:00,-26.939999999995052,SELL
2021-04-09 13:18:00,1031057.40720553,58565.49,58565.5,58530.5,58530.5,2021-04-09 13:18:00,-32.200000000004366,SELL
2021-04-09 13:19:00,268998.77025411,58530.5,58530.99,58530.48,58530.98,2021-04-09 13:19:00,-19.039999999993597,BUY
2021-04-09 13:20:00,625758.49292781,58530.98,58531.0,58496.5,58496.5,2021-04-09 13:20:00,-24.220000000001164,SELL
2021-04-09 13:21:00,1265612.17330315,58496.5,58520.5,58496.5,58520.0,2021-04-09 13:21:00,51.23999999999796,BUY
2021-04-09 13:22:00,82795.87587387,58520.0,58520.51,58519.99,58520.51,2021-04-09 13:22:00,3.900000000001455,BUY
2021-04-09 13:23:00,1340998.4803796,58520.51,58565.5,58520.5,58565.5,2021-04-09 13:23:00,34.06999999999971,BUY
2021-04-09 13:24:00,66126.34112920999,58565.5,58565.5,58564.99,58565.49,2021-04-09 13:24:00,22.939999999995052,SELL
2021-04-09 13:25:00,164012.72000358,58565.49,58585.49,58564.99,58584.99,2021-04-09 13:25:00,-9.509999999994761,BUY
2021-04-09 13:26:00,520863.53737469,58584.99,58585.5,58584.99,58585.5,2021-04-09 13:26:00,-8.419999999998254,BUY
2021-04-09 13:27:00,230884.49904468,58585.5,58585.5,58584.99,58585.5,2021-04-09 13:27:00,14.989999999997963,BUY
2021-04-09 13:28:00,1246454.56852135,58585.5,58600.0,58585.0,58600.0,2021-04-09 13:28:00,36.80999999999767,BUY
2021-04-09 13:29:00,2691026.91067439,58600.0,58653.0,58600.0,58652.5,2021-04-09 13:29:00,28.19000000000233,BUY
2021-04-09 13:30:00,390832.12906327,58652.5,58652.99,58652.49,58652.99,2021-04-09 13:30:00,-14.569999999999709,BUY
2021-04-09 13:31:00,515585.69365731,58652.99,58653.0,58652.49,58652.5,2021-04-09 13:31:00,-14.410000000003492,SELL
2021-04-09 13:32:00,91064.90627903,58652.5,58652.99,58652.47,58652.48,2021-04-09 13:32:00,27.87999999999738,SELL
2021-04-09 13:33:00,482401.23243246,58652.48,58652.99,58652.48,58652.99,2021-04-09 13:33:00,13.540000000000873,BUY
2021-04-09 13:34:00,221934.02179498,58652.99,58653.0,58652.49,58652.5,2021-04-09 13:34:00,-13.429999999993015,SELL
2021-04-09 13:35:00,182465.91439784,58652.5,58653.0,58652.49,58653.0,2021-04-09 13:35:00,20.179999999993015,BUY
2021-04-09 13:36:00,1578569.46718437,58653.0,58668.5,58652.5,58668.5,2021-04-09 13:36:00,17.880000000004657,BUY
2021-04-09 13:37:00,2677909.67188503,58668.5,58728.5,58668.5,58728.5,2021-04-09 13:37:00,51.08999999999651,BUY
2021-04-09 13:38:00,960106.22428668,58728.5,58749.0,58728.0,58749.0,2021-04-09 13:38:00,40.84000000000378,BUY
2021-04-09 13:39:00,2838189.43384915,58749.0,58749.0,58705.0,58705.5,2021-04-09 13:39:00,-58.85000000000582,SELL
2021-04-09 13:40:00,1560406.9176573402,58705.5,58737.5,58705.0,58737.5,2021-04-09 13:40:00,27.75,BUY
2021-04-09 13:41:00,21927.65792648,58737.5,58737.8,58736.92,58737.67,2021-04-09 13:41:00,22.200000000004366,BUY
2021-04-09 13:42:00,1422901.42071693,58737.67,58772.0,58737.0,58771.99,2021-04-09 13:42:00,39.900000000001455,BUY
2021-04-09 13:43:00,2595516.4934140397,58771.99,58772.0,58737.0,58737.0,2021-04-09 13:43:00,-52.2300000000032,SELL
2021-04-09 13:44:00,582945.90194355,58737.0,58737.5,58736.99,58737.0,2021-04-09 13:44:00,23.460000000006403,BUY
2021-04-09 13:45:00,369134.9899865,58737.0,58737.5,58736.99,58737.0,2021-04-09 13:45:00,-24.630000000004657,SELL
2021-04-09 13:46:00,116933.00879678,58737.0,58737.5,58736.96,58737.47,2021-04-09 13:46:00,16.479999999995925,BUY
2021-04-09 13:47:00,1549085.79767239,58737.47,58737.5,58702.5,58702.5,2021-04-09 13:47:00,-43.06999999999243,SELL
2021-04-09 13:48:00,522149.54557038,58702.5,58702.5,58667.85,58667.87,2021-04-09 13:48:00,-40.720000000001164,SELL
2021-04-09 13:49:00,8757199.72646105,58667.87,58668.5,58430.0,58462.0,2021-04-09 13:49:00,-214.4100000000035,SELL
2021-04-09 13:50:00,7974794.00228927,58462.0,58497.0,58360.0,58496.5,2021-04-09 13:50:00,55.31999999999971,BUY
2021-04-09 13:51:00,2467890.60272283,58496.5,58497.0,58462.0,58496.5,2021-04-09 13:51:00,3.069999999999709,BUY
2021-04-09 13:52:00,972707.44627992,58496.5,58556.5,58496.5,58556.5,2021-04-09 13:52:00,55.26000000000204,BUY
2021-04-09 13:53:00,1436995.83871186,58556.5,58557.0,58530.5,58530.5,2021-04-09 13:53:00,-8.87000000000262,SELL
2021-04-09 13:54:00,2597099.65614713,58530.5,58565.5,58530.5,58565.0,2021-04-09 13:54:00,53.88999999999942,BUY
2021-04-09 13:55:00,987142.32400389,58565.0,58634.0,58565.0,58633.5,2021-04-09 13:55:00,59.78500000000349,BUY
2021-04-09 13:56:00,1530004.2183531602,58633.5,58634.0,58598.95,58598.96,2021-04-09 13:56:00,-58.7300000000032,SELL
2021-04-09 13:57:00,9488891.74552616,58598.96,58639.99,58320.0,58324.5,2021-04-09 13:57:00,-167.85499999999593,SELL
2021-04-09 13:58:00,15970519.94478893,58324.5,58488.5,58320.0,58462.0,2021-04-09 13:58:00,18.55999999999767,BUY
2021-04-09 13:59:00,3095254.3142705197,58462.0,58462.5,58428.0,58462.0,2021-04-09 13:59:00,-15.309999999997672,SELL
2021-04-09 14:00:00,2570555.30905757,58462.0,58491.5,58439.99,58440.0,2021-04-09 14:00:00,-19.989999999997963,SELL
2021-04-09 14:01:00,9828031.54230346,58440.0,58462.5,58358.5,58428.0,2021-04-09 14:01:00,-28.79000000000815,SELL
2021-04-09 14:02:00,880561.77048529,58428.0,58462.5,58427.99,58462.49,2021-04-09 14:02:00,78.79000000000815,BUY
2021-04-09 14:03:00,2445731.27668578,58462.49,58462.5,58428.0,58428.5,2021-04-09 14:03:00,-46.31000000000495,SELL
2021-04-09 14:04:00,1141106.2051097,58428.5,58496.0,58428.0,58495.5,2021-04-09 14:04:00,52.53500000000349,BUY
2021-04-09 14:05:00,995116.5601217,58495.5,58530.5,58495.5,58530.5,2021-04-09 14:05:00,24.214999999996508,BUY
2021-04-09 14:06:00,519999.38970408,58530.5,58538.0,58529.99,58537.99,2021-04-09 14:06:00,37.56000000000495,BUY
2021-04-09 14:07:00,3269108.5772210197,58537.99,58538.0,58530.5,58530.5,2021-04-09 14:07:00,-33.0,SELL
2021-04-09 14:08:00,1515908.75155725,58530.5,58531.0,58500.0,58518.5,2021-04-09 14:08:00,-24.070000000006985,SELL
2021-04-09 14:09:00,43989.73134223001,58518.5,58518.5,58517.91,58518.41,2021-04-09 14:09:00,11.200000000004366,SELL
2021-04-09 14:10:00,835915.33481087,58518.41,58518.5,58496.49,58496.99,2021-04-09 14:10:00,-42.15999999999622,SELL
2021-04-09 14:11:00,1967924.53767114,58496.99,58531.0,58496.5,58497.0,2021-04-09 14:11:00,10.719999999993888,BUY
2021-04-09 14:12:00,972521.83244523,58497.0,58518.0,58496.5,58517.5,2021-04-09 14:12:00,47.51000000000204,BUY
2021-04-09 14:13:00,1299777.02669257,58517.5,58518.0,58501.0,58501.0,2021-04-09 14:13:00,-43.900000000001455,SELL
2021-04-09 14:14:00,619813.75832393,58501.0,58501.5,58496.49,58496.49,2021-04-09 14:14:00,-13.860000000000582,SELL
2021-04-09 14:15:00,1834164.86450069,58496.49,58514.5,58462.0,58462.5,2021-04-09 14:15:00,-26.719999999993888,SELL
2021-04-09 14:16:00,144732.73212401,58462.5,58462.5,58461.99,58462.5,2021-04-09 14:16:00,32.029999999998836,BUY
2021-04-09 14:17:00,1131391.4038651,58462.5,58492.5,58462.0,58492.0,2021-04-09 14:17:00,14.5,BUY
2021-04-09 14:18:00,171327.29800131,58492.0,58496.99,58491.98,58496.49,2021-04-09 14:18:00,0.0,BUY
2021-04-09 14:19:00,1706873.75556258,58496.49,58497.0,58475.5,58475.5,2021-04-09 14:19:00,-30.25,SELL
2021-04-09 14:20:00,141819.775479,58475.5,58475.96,58461.92,58461.92,2021-04-09 14:20:00,-8.0,SELL
2021-04-09 14:21:00,2244177.61692859,58461.92,58462.5,58400.0,58400.5,2021-04-09 14:21:00,-76.79000000000815,SELL
2021-04-09 14:22:00,4113207.69558073,58400.5,58400.5,58360.0,58378.0,2021-04-09 14:22:00,-5.7299999999959255,SELL
2021-04-09 14:23:00,1027317.84239535,58378.0,58422.99,58372.49,58422.98,2021-04-09 14:23:00,26.040000000000873,BUY
2021-04-09 14:24:00,3674258.06077063,58422.98,58422.99,58325.99,58326.5,2021-04-09 14:24:00,-87.15000000000146,SELL
2021-04-09 14:25:00,8783229.210916849,58326.5,58326.5,58231.0,58326.0,2021-04-09 14:25:00,12.380000000004657,SELL
2021-04-09 14:26:00,2256335.36457626,58326.0,58360.49,58325.99,58325.99,2021-04-09 14:26:00,-13.070000000006985,SELL
2021-04-09 14:27:00,4899315.33521585,58325.99,58326.5,58258.0,58260.0,2021-04-09 14:27:00,-46.61000000000058,SELL
2021-04-09 14:28:00,2243939.97142946,58260.0,58326.5,58259.49,58325.99,2021-04-09 14:28:00,31.470000000001164,BUY
2021-04-09 14:29:00,2438853.47939982,58325.99,58326.5,58250.5,58251.0,2021-04-09 14:29:00,-61.0399999999936,SELL
2021-04-09 14:30:00,3169931.2885229797,58251.0,58251.0,58234.5,58235.0,2021-04-09 14:30:00,16.889999999992142,SELL
2021-04-09 14:31:00,5601374.688152379,58235.0,58235.0,58156.0,58156.5,2021-04-09 14:31:00,-111.72499999999854,SELL
2021-04-09 14:32:00,4940869.89489061,58156.5,58190.5,58150.99,58156.0,2021-04-09 14:32:00,3.335000000006403,SELL
2021-04-09 14:33:00,7759034.7821323695,58156.0,58156.5,58090.0,58099.5,2021-04-09 14:33:00,-66.47000000000116,SELL
2021-04-09 14:34:00,3286898.73842136,58099.5,58205.5,58099.0,58201.5,2021-04-09 14:34:00,129.12999999999738,BUY
2021-04-09 14:35:00,1552424.3750005402,58201.5,58224.0,58190.0,58224.0,2021-04-09 14:35:00,24.080000000001746,BUY
2021-04-09 14:36:00,1706973.61118881,58224.0,58292.5,58224.0,58292.5,2021-04-09 14:36:00,61.98999999999796,BUY
2021-04-09 14:37:00,973842.95183358,58292.5,58292.5,58292.0,58292.5,2021-04-09 14:37:00,-24.739999999997963,SELL
2021-04-09 14:38:00,597443.35698835,58292.5,58292.5,58292.0,58292.5,2021-04-09 14:38:00,25.860000000000582,BUY
2021-04-09 14:39:00,800865.47167478,58292.5,58310.0,58292.0,58310.0,2021-04-09 14:39:00,12.760000000002037,BUY
2021-04-09 14:40:00,1439927.7064671002,58310.0,58360.5,58310.0,58360.5,2021-04-09 14:40:00,54.00999999999476,BUY
2021-04-09 14:41:00,356293.71990449,58360.5,58371.99,58359.96,58371.49,2021-04-09 14:41:00,0.0,BUY
2021-04-09 14:42:00,1078909.74749542,58371.49,58372.0,58371.49,58372.0,2021-04-09 14:42:00,18.290000000000873,BUY
2021-04-09 14:43:00,3123324.57439351,58372.0,58372.0,58343.0,58360.5,2021-04-09 14:43:00,-20.270000000004075,SELL
2021-04-09 14:44:00,2836681.4029079997,58360.5,58360.5,58338.0,58338.0,2021-04-09 14:44:00,-49.63999999999214,SELL
2021-04-09 14:45:00,376487.50350919,58338.0,58360.51,58338.0,58360.01,2021-04-09 14:45:00,46.82999999999447,BUY
2021-04-09 14:46:00,2248265.58253266,58360.01,58417.5,58360.0,58417.5,2021-04-09 14:46:00,67.19000000000233,BUY
2021-04-09 14:47:00,935342.85950575,58417.5,58428.0,58417.49,58427.99,2021-04-09 14:47:00,-12.450000000004366,BUY
2021-04-09 14:48:00,1494417.24773293,58427.99,58428.0,58394.5,58394.5,2021-04-09 14:48:00,-29.55999999999767,SELL
2021-04-09 14:49:00,4174090.0514208297,58394.5,58475.0,58394.5,58475.0,2021-04-09 14:49:00,74.09000000000378,BUY
2021-04-09 14:50:00,6350024.19033986,58475.0,58500.0,58475.0,58493.5,2021-04-09 14:50:00,26.12000000000262,BUY
2021-04-09 14:51:00,1148657.84453221,58493.5,58493.5,58470.5,58471.0,2021-04-09 14:51:00,11.459999999991851,SELL
2021-04-09 14:52:00,15594.890071,58471.0,58471.0,58470.36,58470.38,2021-04-09 14:52:00,-7.19999999999709,SELL
2021-04-09 14:53:00,77911.29987678,58470.38,58471.0,58470.38,58470.49,2021-04-09 14:53:00,-15.779999999998836,BUY
2021-04-09 14:54:00,942985.23565106,58470.49,58471.0,58470.49,58471.0,2021-04-09 14:54:00,15.80000000000291,BUY
2021-04-09 14:55:00,753528.75559718,58471.0,58471.0,58462.0,58462.0,2021-04-09 14:55:00,-33.470000000001164,SELL
2021-04-09 14:56:00,350903.26859855,58462.0,58462.48,58461.96,58461.97,2021-04-09 14:56:00,-8.029999999998836,SELL
2021-04-09 14:57:00,3300402.7168957703,58461.97,58462.0,58401.5,58428.5,2021-04-09 14:57:00,-33.74000000000524,SELL
2021-04-09 14:58:00,1113685.63184862,58428.5,58428.5,58368.0,58368.0,2021-04-09 14:58:00,-37.94000000000233,SELL
2021-04-09 14:59:00,727008.47760018,58368.0,58368.5,58358.0,58358.0,2021-04-09 14:59:00,-48.32999999999447,SELL
2021-04-09 15:00:00,1683921.12356138,58358.0,58394.0,58358.0,58394.0,2021-04-09 15:00:00,63.43999999999505,BUY
2021-04-09 15:01:00,492340.68385216,58394.0,58394.0,58359.99,58359.99,2021-04-09 15:01:00,-57.25,SELL
2021-04-09 15:02:00,1830828.5704109904,58359.99,58360.5,58310.5,58311.0,2021-04-09 15:02:00,-32.599999999998545,SELL
2021-04-09 15:03:00,1098938.24606933,58311.0,58326.5,58308.0,58326.5,2021-04-09 15:03:00,16.989999999997963,BUY
2021-04-09 15:04:00,1532975.46983974,58326.5,58326.5,58307.5,58326.5,2021-04-09 15:04:00,20.139999999999418,BUY
2021-04-09 15:05:00,716643.8649326001,58326.5,58360.5,58326.5,58360.5,2021-04-09 15:05:00,28.74000000000524,BUY
2021-04-09 15:06:00,1285767.51590881,58360.5,58360.5,58327.0,58343.5,2021-04-09 15:06:00,-17.380000000004657,SELL
2021-04-09 15:07:00,2053.61653619,58343.5,58343.5,58341.61,58342.12,2021-04-09 15:07:00,-13.339999999996508,SELL
2021-04-09 15:08:00,6413.49556838,58342.12,58343.35,58342.12,58343.32,2021-04-09 15:08:00,8.55000000000291,BUY
2021-04-09 15:09:00,13234.65795375,58343.32,58343.53,58342.88,58342.99,2021-04-09 15:09:00,-6.760000000002037,SELL
2021-04-09 15:10:00,870782.11840661,58342.99,58394.5,58342.99,58394.0,2021-04-09 15:10:00,60.36000000000058,BUY
2021-04-09 15:11:00,540260.75116374,58394.0,58394.49,58393.99,58393.99,2021-04-09 15:11:00,-43.19499999999971,SELL
2021-04-09 15:12:00,3662908.86350073,58393.99,58394.0,58329.0,58359.5,2021-04-09 15:12:00,-16.035000000003492,SELL
2021-04-09 15:13:00,675951.39241202,58359.5,58370.0,58359.5,58370.0,2021-04-09 15:13:00,42.88999999999942,BUY
2021-04-09 15:14:00,412352.1188494899,58370.0,58394.5,58369.99,58393.99,2021-04-09 15:14:00,21.220000000001164,BUY
2021-04-09 15:15:00,715727.19236541,58393.99,58394.5,58393.99,58393.99,2021-04-09 15:15:00,-13.860000000000582,SELL
2021-04-09 15:16:00,962835.52938845,58393.99,58394.5,58364.0,58364.5,2021-04-09 15:16:00,-50.25,SELL
2021-04-09 15:17:00,640594.6731139299,58364.5,58364.5,58353.99,58353.99,2021-04-09 15:17:00,9.80000000000291,SELL
2021-04-09 15:18:00,2414926.84440472,58353.99,58383.5,58349.5,58349.5,2021-04-09 15:18:00,-26.279999999998836,SELL
2021-04-09 15:19:00,1524857.6745113,58349.5,58350.0,58292.0,58292.5,2021-04-09 15:19:00,-51.525000000001455,SELL
2021-04-09 15:20:00,300910.75562845997,58292.5,58292.5,58285.49,58286.0,2021-04-09 15:20:00,7.154999999998836,SELL
2021-04-09 15:21:00,191583.16368162,58286.0,58286.0,58285.49,58285.99,2021-04-09 15:21:00,10.560000000004948,SELL
2021-04-09 15:22:00,110528.91491105,58285.99,58285.99,58285.45,58285.45,2021-04-09 15:22:00,-20.75,SELL
2021-04-09 15:23:00,1273358.080235,58285.45,58286.0,58241.0,58241.0,2021-04-09 15:23:00,-46.84000000000378,SELL
2021-04-09 15:24:00,890584.26223757,58241.0,58241.0,58229.0,58229.5,2021-04-09 15:24:00,-21.610000000000582,SELL
2021-04-09 15:25:00,722996.05221002,58229.5,58237.0,58229.0,58230.0,2021-04-09 15:25:00,19.090000000003783,BUY
2021-04-09 15:26:00,382024.89202314,58230.0,58230.49,58224.49,58224.49,2021-04-09 15:26:00,-11.970000000001164,SELL
2021-04-09 15:27:00,232172.07764897,58224.49,58224.99,58224.48,58224.49,2021-04-09 15:27:00,-9.140000000006694,SELL
2021-04-09 15:28:00,411792.47277458,58224.49,58225.0,58224.49,58224.5,2021-04-09 15:28:00,8.319999999999709,BUY
2021-04-09 15:29:00,1671673.48393753,58224.5,58258.5,58224.5,58258.5,2021-04-09 15:29:00,42.65000000000873,BUY
2021-04-09 15:30:00,6417971.58218969,58258.5,58326.0,58258.5,58292.0,2021-04-09 15:30:00,2.889999999999418,BUY
2021-04-09 15:31:00,2100821.4391221097,58292.0,58292.0,58224.0,58224.5,2021-04-09 15:31:00,-62.470000000001164,SELL
2021-04-09 15:32:00,27335.2256688,58224.5,58224.5,58223.89,58223.89,2021-04-09 15:32:00,-8.630000000004657,SELL
2021-04-09 15:33:00,380714.62735443,58223.89,58224.49,58214.48,58214.48,2021-04-09 15:33:00,-12.89999999999418,SELL
2021-04-09 15:34:00,1238611.54981583,58214.48,58214.49,58189.99,58190.0,2021-04-09 15:34:00,-25.210000000006403,SELL
2021-04-09 15:35:00,145881.53797488,58190.0,58190.0,58189.45,58189.96,2021-04-09 15:35:00,34.54000000000087,SELL
2021-04-09 15:36:00,3610993.4732884304,58189.96,58202.5,58156.0,58156.0,2021-04-09 15:36:00,-71.37999999999738,SELL
2021-04-09 15:37:00,934482.23161422,58156.0,58156.0,58140.99,58141.0,2021-04-09 15:37:00,-7.970000000001164,SELL
2021-04-09 15:38:00,712409.4672839299,58141.0,58145.0,58134.5,58145.0,2021-04-09 15:38:00,25.0,BUY
2021-04-09 15:39:00,1662449.4981484802,58145.0,58173.0,58144.5,58173.0,2021-04-09 15:39:00,48.45999999999913,BUY
2021-04-09 15:40:00,495666.58798846,58173.0,58173.0,58172.5,58172.5,2021-04-09 15:40:00,-12.510000000002037,SELL
2021-04-09 15:41:00,750793.59621476,58172.5,58192.5,58172.5,58192.0,2021-04-09 15:41:00,32.38999999999942,BUY
2021-04-09 15:42:00,476267.4707217699,58192.0,58224.5,58192.0,58224.5,2021-04-09 15:42:00,28.360000000000582,BUY
2021-04-09 15:43:00,521120.67792951,58224.5,58224.5,58224.0,58224.5,2021-04-09 15:43:00,0.010000000002037268,BUY
2021-04-09 15:44:00,152464.65923527002,58224.5,58224.99,58223.98,58224.99,2021-04-09 15:44:00,-3.735000000000582,BUY
2021-04-09 15:45:00,122753.07068903,58224.99,58229.5,58224.48,58229.5,2021-04-09 15:45:00,1.7000000000043656,BUY
2021-04-09 15:46:00,506929.85938073,58229.5,58258.5,58229.0,58258.0,2021-04-09 15:46:00,30.334999999999127,BUY
2021-04-09 15:47:00,2645927.4010672,58258.0,58293.5,58258.0,58293.0,2021-04-09 15:47:00,34.90999999999622,BUY
2021-04-09 15:48:00,1228123.39303267,58293.0,58310.0,58293.0,58309.5,2021-04-09 15:48:00,-23.12999999999738,BUY
2021-04-09 15:49:00,812785.11315648,58309.5,58310.0,58292.99,58293.0,2021-04-09 15:49:00,-1.4250000000029104,SELL
2021-04-09 15:50:00,1107827.61132657,58293.0,58325.5,58293.0,58325.5,2021-04-09 15:50:00,32.44499999999971,BUY
2021-04-09 15:51:00,87608.8540376,58325.5,58325.5,58324.98,58325.48,2021-04-09 15:51:00,0.0,SELL
2021-04-09 15:52:00,58034.22659161,58325.48,58325.48,58324.95,58324.95,2021-04-09 15:52:00,0.0,SELL
2021-04-09 15:53:00,1012274.48919445,58324.95,58325.5,58292.0,58292.0,2021-04-09 15:53:00,-40.90999999999622,SELL
2021-04-09 15:54:00,365021.7270928201,58292.0,58292.5,58292.0,58292.0,2021-04-09 15:54:00,-5.05000000000291,SELL
2021-04-09 15:55:00,129749.61009229,58292.0,58292.0,58291.98,58291.98,2021-04-09 15:55:00,3.599999999998545,SELL
2021-04-09 15:56:00,30165.62568933,58291.98,58292.4,58291.81,58292.32,2021-04-09 15:56:00,7.67500000000291,BUY
2021-04-09 15:57:00,780496.13281525,58292.32,58292.49,58266.49,58266.49,2021-04-09 15:57:00,-34.11999999999534,SELL
2021-04-09 15:58:00,3066156.41158915,58266.49,58266.5,58197.0,58223.5,2021-04-09 15:58:00,-8.005000000004657,SELL
2021-04-09 15:59:00,50768.14044947,58223.5,58223.51,58223.44,58223.51,2021-04-09 15:59:00,-6.9799999999959255,BUY
2021-04-09 16:00:00,1952077.97722059,58223.51,58292.5,58223.0,58292.5,2021-04-09 16:00:00,,BUY
2021-04-09 16:01:00,1085405.40114169,58292.5,58310.5,58292.0,58309.99,2021-04-09 16:01:00,98.2899999999936,BUY
2021-04-09 16:02:00,2386410.6881222497,58309.99,58310.5,58261.5,58262.0,2021-04-09 16:02:00,-62.279999999998836,SELL
2021-04-09 16:03:00,2185900.6003652,58262.0,58262.0,58190.0,58224.0,2021-04-09 16:03:00,-33.05999999999767,SELL
2021-04-09 16:04:00,170607.07320688,58224.0,58224.0,58206.47,58206.98,2021-04-09 16:04:00,-21.49000000000524,SELL
2021-04-09 16:05:00,64350.91946537,58206.98,58206.99,58189.96,58190.51,2021-04-09 16:05:00,-11.719999999993888,SELL
2021-04-09 16:06:00,1439919.35707002,58190.51,58224.5,58190.0,58224.0,2021-04-09 16:06:00,31.25,BUY
2021-04-09 16:07:00,1731420.71647917,58224.0,58224.5,58178.0,58178.0,2021-04-09 16:07:00,-59.98999999999796,SELL
2021-04-09 16:08:00,61961.87240362,58178.0,58178.44,58174.91,58175.41,2021-04-09 16:08:00,-9.490000000005239,SELL
2021-04-09 16:09:00,435753.7788624101,58175.41,58175.49,58151.48,58151.48,2021-04-09 16:09:00,-20.19000000000233,SELL
2021-04-09 16:10:00,1826602.24685476,58151.48,58156.5,58140.0,58140.5,2021-04-09 16:10:00,-10.319999999992433,SELL
2021-04-09 16:11:00,886225.80701032,58140.5,58140.5,58119.99,58120.5,2021-04-09 16:11:00,-10.389999999999418,SELL
2021-04-09 16:12:00,3207813.63324931,58120.5,58141.0,58088.49,58140.99,2021-04-09 16:12:00,40.39999999999418,BUY
2021-04-09 16:13:00,5040845.06162942,58140.99,58141.0,58049.99,58055.5,2021-04-09 16:13:00,-86.52999999999884,SELL
2021-04-09 16:14:00,11445702.86159368,58055.5,58089.0,57945.5,58008.0,2021-04-09 16:14:00,-42.31999999999971,SELL
2021-04-09 16:15:00,5259741.33432788,58008.0,58049.0,57987.5,58046.5,2021-04-09 16:15:00,22.510000000002037,BUY
2021-04-09 16:16:00,2616635.94287444,58046.5,58047.0,57990.0,58012.0,2021-04-09 16:16:00,-36.37000000000262,SELL
2021-04-09 16:17:00,1262712.50661887,58012.0,58012.0,57983.0,57983.5,2021-04-09 16:17:00,-40.16000000000349,SELL
2021-04-09 16:18:00,1324584.8366883202,57983.5,57988.0,57983.0,57988.0,2021-04-09 16:18:00,35.950000000004366,BUY
2021-04-09 16:19:00,2377274.6553554297,57988.0,58055.0,57987.5,58055.0,2021-04-09 16:19:00,54.349999999998545,BUY
2021-04-09 16:20:00,1278206.99309625,58055.0,58100.0,58055.0,58100.0,2021-04-09 16:20:00,59.81999999999971,BUY
2021-04-09 16:21:00,3368283.2821144103,58100.0,58100.0,58055.0,58055.5,2021-04-09 16:21:00,-17.639999999999418,SELL
2021-04-09 16:22:00,1367045.90839503,58055.5,58112.0,58055.0,58112.0,2021-04-09 16:22:00,50.12000000000262,BUY
2021-04-09 16:23:00,609855.03263385,58112.0,58113.5,58088.49,58088.49,2021-04-09 16:23:00,-51.580000000001746,SELL
2021-04-09 16:24:00,1149879.93733988,58088.49,58089.0,58055.0,58055.0,2021-04-09 16:24:00,-62.549999999995634,SELL
2021-04-09 16:25:00,1026952.41030169,58055.0,58055.5,58028.5,58029.0,2021-04-09 16:25:00,-0.6100000000005821,SELL
2021-04-09 16:26:00,1617314.35252988,58029.0,58049.0,58021.0,58049.0,2021-04-09 16:26:00,22.55999999999767,BUY
2021-04-09 16:27:00,768864.70792801,58049.0,58085.5,58048.5,58085.5,2021-04-09 16:27:00,31.139999999999418,BUY
